"stop_id","stop_desc","stop_lat","stop_lon","location_type","wheelchair_boarding"
"acc_4_32_106","Calle de Alcalá 60","40.42005","-3.68612","2","0"
"acc_4_32_107","Calle de Alcalá 75","40.42044","-3.6871","2","0"
"acc_4_33_108","Calle de Alcalá 51","40.41937","-3.69419","2","0"
"acc_4_33_109","Calle de Alcalá 48","40.41895","-3.69451","2","0"
"acc_4_33_110","Calle de Alcalá 46","40.41874","-3.69563","2","0"
"acc_4_33_111","Calle de Alcalá 47","40.41907","-3.69584","2","0"
"acc_4_345_1075","Calle de Monasterio de Las Huelgas 5","40.49963","-3.70916","2","0"
"acc_4_345_1076","Calle de Monasterio de Las Huelgas 5","40.49962","-3.70924","2","0"
"acc_4_34_112","Calle de Alcalá 16","40.41773","-3.69948","2","0"
"acc_4_34_113","Calle de Alcalá 21","40.4179","-3.69963","2","0"
"acc_4_34_114","Calle de Alcalá 23","40.41807","-3.69911","2","0"
"acc_4_36_1054","Plaza de Isabel II 9","40.41806","-3.70936","2","0"
"acc_4_36_1056","Plaza de Isabel II 5","40.41823","-3.70935","2","0"
"acc_4_36_1057","Plaza de Isabel II 8","40.41811","-3.70925","2","0"
"acc_4_37_116","Plaza de Santo Domingo 6","40.42044","-3.7086","2","0"
"acc_4_37_117","Calle  Gran Vía 51","40.4213","-3.70778","2","0"
"acc_4_38_118","Calle de San Bernardo 45","40.4242","-3.70746","2","0"
"acc_4_38_119","Calle de San Bernardo 51","40.4255","-3.70742","2","0"
"acc_4_39_120","Gta de Ruiz Jiménez 2","40.42988","-3.70604","2","0"
"acc_4_39_121","Gta de Ruiz Jiménez 5","40.42967","-3.7053","2","0"
"acc_4_3_7","Calle de Bravo Murillo 269","40.45982","-3.69929","2","0"
"acc_4_3_8","Calle del General Margallo 2","40.46115","-3.69788","2","0"
"acc_4_40_122","Gta de Quevedo 2","40.43339","-3.70472","2","0"
"acc_4_40_123","Gta de Quevedo 1","40.43311","-3.70434","2","0"
"acc_4_41_124","Calle de Bravo Murillo 40","40.43832","-3.70412","2","0"
"acc_4_41_125","Calle de Bravo Murillo 47","40.43825","-3.70434","2","0"
"acc_4_41_126","Calle de Bravo Murillo 47 A","40.43846","-3.70441","2","0"
"acc_4_43_127","Plaza de Legazpi 1","40.39159","-3.69484","2","0"
"acc_4_43_128","Paseo de las Delicias 130","40.39328","-3.69493","2","0"
"acc_4_43_783","Plaza de Legazpi 2","40.39139","-3.69454","2","0"
"acc_4_43_784","Plaza de Legazpi 1","40.39147","-3.69463","2","0"
"acc_4_44_129","Paseo de las Delicias 78","40.39861","-3.69433","2","0"
"acc_4_44_130","Paseo de las Delicias 60","40.39978","-3.6942","2","0"
"acc_4_44_785","Paseo de las Delicias 61 A","40.40024","-3.6939","2","0"
"acc_4_44_786","Paseo de las Delicias 58","40.40002","-3.69414","2","0"
"acc_4_45_131","Calle de Palos de la Frontera 42 A","40.40293","-3.69396","2","0"
"acc_4_45_787","Calle de Palos de la Frontera 29","40.40316","-3.6944","2","0"
"acc_4_45_788","Calle de Palos de la Frontera 33","40.40314","-3.69414","2","0"
"acc_4_46_136","Gta de Embajadores 5","40.40459","-3.70251","2","0"
"acc_4_46_137","Gta de Embajadores 3","40.40508","-3.70181","2","0"
"acc_4_46_789","Gta de Embajadores 7","40.40467","-3.7029","2","0"
"acc_4_47_790","Calle de Argumosa 3","40.4084","-3.70037","2","0"
"acc_4_47_791","Calle de Argumosa 1","40.40845","-3.70074","2","0"
"acc_4_49_139","Calle del Carmen 28","40.41971","-3.70549","2","0"
"acc_4_49_140","Plaza del Callao 1","40.42002","-3.70581","2","0"
"acc_4_49_141","Calle  Gran Vía 39","40.42014","-3.70524","2","0"
"acc_4_49_142","Calle  Gran Vía 46","40.42049","-3.70607","2","0"
"acc_4_49_792","Calle de Jacometrezo 1","40.42009","-3.70613","2","0"
"acc_4_49_793","Calle de Jacometrezo 1","40.4201","-3.70614","2","0"
"acc_4_49_794","Plaza del Callao 1","40.42013","-3.7058","2","0"
"acc_4_4_10","Calle de Bravo Murillo 170","40.45367","-3.70283","2","0"
"acc_4_4_11","Calle de Bravo Murillo 194","40.45525","-3.70248","2","0"
"acc_4_4_12","Calle de Bravo Murillo 205","40.45533","-3.70274","2","0"
"acc_4_4_9","Calle de Bravo Murillo 183","40.45363","-3.70309","2","0"
"acc_4_50_143","Plaza de Gran Vía 73","40.42319","-3.71097","2","0"
"acc_4_50_144","Calle  Gran Vía 80","40.42331","-3.71051","2","0"
"acc_4_50_145","Plaza de España 18","40.42415","-3.71196","2","0"
"acc_4_50_146","Calle de los Reyes 1","40.42364","-3.71067","2","0"
"acc_4_50_147","Calle de la Princesa 2","40.42367","-3.71094","2","0"
"acc_4_50_148","Plaza del Conde de Toreno 1","40.42435","-3.70925","2","0"
"acc_4_50_149","Plaza del Conde de Toreno 1","40.42435","-3.70924","2","0"
"acc_4_50_795","Plaza de España 18","40.42414","-3.71182","2","0"
"acc_4_51_150","Calle de la Princesa 23","40.42697","-3.71375","2","0"
"acc_4_51_618","Calle de la Princesa 22","40.42718","-3.71358","2","0"
"acc_4_51_796","Calle de la Princesa 22","40.42696","-3.71342","2","0"
"acc_4_52_151","Calle de la Princesa 56","40.43027","-3.71578","2","0"
"acc_4_52_152","Calle de Alberto Aguilera 70","40.43068","-3.71559","2","0"
"acc_4_52_153","Calle de la Princesa 65","40.43138","-3.71692","2","0"
"acc_4_52_154","Calle de Alberto Aguilera 62","40.43056","-3.71435","2","0"
"acc_4_52_797","Calle de Alberto Aguilera 70","40.43068","-3.71556","2","0"
"acc_4_53_155","Paseo de Moret 1","40.43473","-3.71961","2","0"
"acc_4_53_156","Calle de la Princesa 96","40.43469","-3.71897","2","0"
"acc_4_53_157","Calle de la Princesa 89","40.4347","-3.71949","2","0"
"acc_4_53_579","Plaza de la Moncloa 1","40.4351","-3.71924","2","0"
"acc_4_53_798","Calle del Arcipreste de Hita 1","40.43364","-3.71782","2","0"
"acc_4_53_807","Calle de la Princesa 87","40.43381","-3.71893","2","0"
"acc_4_57_160","Plaza de Santa Bárbara 5","40.42744","-3.69593","2","0"
"acc_4_57_161","Calle de Génova 2","40.42738","-3.69544","2","0"
"acc_4_57_162","Plaza de Alonso Martínez 4","40.42803","-3.6956","2","0"
"acc_4_57_163","Calle de Sagasta 30","40.42784","-3.69707","2","0"
"acc_4_58_164","Calle de Génova 29","40.42573","-3.69167","2","0"
"acc_4_58_165","Calle de Génova 28","40.4254","-3.69167","2","0"
"acc_4_59_167","Calle de Goya 15","40.42548","-3.68761","2","0"
"acc_4_59_168","Calle de Goya 4","40.42528","-3.6876","2","0"
"acc_4_59_169","Calle de Goya 23","40.4254","-3.68608","2","0"
"acc_4_59_170","Calle de Goya 10","40.42521","-3.68608","2","0"
"acc_4_5_13","Calle de Bravo Murillo 135","40.45026","-3.70361","2","0"
"acc_4_5_14","Calle de Bravo Murillo 136","40.45017","-3.70337","2","0"
"acc_4_60_171","Calle de Goya 41","40.42525","-3.68331","2","0"
"acc_4_60_172","Calle de Goya 20","40.42507","-3.68345","2","0"
"acc_4_60_173","Calle de Goya 53","40.42519","-3.68182","2","0"
"acc_4_60_174","Calle de Goya 32","40.42499","-3.68182","2","0"
"acc_4_62_175","Calle del Conde de Peñalver 49","40.42971","-3.67542","2","0"
"acc_4_62_176","Calle del Conde de Peñalver 39","40.42856","-3.67554","2","0"
"acc_4_63_177","Calle de Diego de León 69","40.43463","-3.67509","2","0"
"acc_4_63_178","Calle de Francisco Silvela 63","40.43481","-3.67501","2","0"
"acc_4_63_179","Calle de Francisco Silvela 56","40.435","-3.67452","2","0"
"acc_4_63_180","Calle  Francisco Silvela 54","40.43405","-3.6748","2","0"
"acc_4_63_234","Calle de Juan Bravo 52","40.43241","-3.6749","2","0"
"acc_4_63_235","Calle de Juan Bravo 69","40.43235","-3.67363","2","0"
"acc_4_63_236","Calle de Francisco Silvela 34","40.43261","-3.67237","2","0"
"acc_4_63_237","Calle de Francisco Silvela 40","40.43319","-3.67284","2","0"
"acc_4_63_238","Calle de Francisco Silvela 47","40.4332","-3.67332","2","0"
"acc_4_64_181","Avda de América 3","40.43781","-3.6772","2","0"
"acc_4_64_182","Avda de América 4","40.43766","-3.67664","2","0"
"acc_4_64_184","Avda de América 3","40.43778","-3.67705","2","0"
"acc_4_64_185","Calle de Pedro de Valdivia 31","40.43876","-3.6794","2","0"
"acc_4_65_186","Plaza de la Prosperidad 3","40.44428","-3.67474","2","0"
"acc_4_66_187","Calle de Clara del Rey 83","40.44822","-3.66786","2","0"
"acc_4_67_188","Calle de Ramón y Cajal 80","40.45325","-3.66197","2","0"
"acc_4_67_189","Avda de Ramón y Cajal 78","40.45264","-3.66372","2","0"
"acc_4_67_190","Avda de Ramón y Cajal 101","40.45348","-3.66239","2","0"
"acc_4_68_191","Calle de Ulises 1","40.45604","-3.65617","2","0"
"acc_4_68_192","Calle de Arturo Soria 172","40.45565","-3.65603","2","0"
"acc_4_68_193","Calle de José Silva 1 A","40.4556","-3.65674","2","0"
"acc_4_68_194","Calle de Ulises 11","40.45687","-3.65457","2","0"
"acc_4_69_195","Calle de Andorra 51","40.45957","-3.64586","2","0"
"acc_4_6_15","Gta de Cuatro Caminos 1","40.44671","-3.70428","2","0"
"acc_4_6_16","Calle de Santa Engracia 168","40.44652","-3.70362","2","0"
"acc_4_6_17","Avda de la Reina Victoria 3","40.44689","-3.70456","2","0"
"acc_4_6_18","Calle de Bravo Murillo 101","40.44737","-3.70406","2","0"
"acc_4_6_19","Calle de Maudes 8","40.44534","-3.70258","2","0"
"acc_4_6_615","Calle de Santa Engracia 179","40.44624","-3.70375","2","0"
"acc_4_70_196","Avda de Machupichu 101","40.46377","-3.6356","2","0"
"acc_4_70_197","Calle de Ramón Power 1","40.46372","-3.63516","2","0"
"acc_4_70_198","Avda de Machupichu 103","40.46461","-3.63575","2","0"
"acc_4_70_199","Calle de Mota del Cuervo 2","40.46512","-3.63541","2","0"
"acc_4_70_200","Avda de Machupichu 101","40.46371","-3.63559","2","0"
"acc_4_71_201","Calle de los Emigrantes SN","40.4689","-3.63833","2","0"
"acc_4_71_202","Gta del Mar de Cristal 1","40.46944","-3.63888","2","0"
"acc_4_71_203","Calle de Mar Adriático 2","40.47017","-3.63855","2","0"
"acc_4_71_204","Gta del Mar de Cristal 1 B","40.46939","-3.63888","2","0"
"acc_4_72_205","Avda de la Barranquilla 15","40.47451","-3.63957","2","0"
"acc_4_72_206","Calle de Baranoa 2","40.47454","-3.63939","2","0"
"acc_4_72_207","Avda de la Barranquilla 9","40.4743","-3.63942","2","0"
"acc_4_73_208","Calle de Santa Virgilia 1","40.47713","-3.64552","2","0"
"acc_4_73_209","Calle de Arcos 3","40.47729","-3.64517","2","0"
"acc_4_73_210","Calle de Santa Virgilia 6","40.47697","-3.64497","2","0"
"acc_4_74_1037","Calle de Alcalá 636","40.44923","-3.60897","2","0"
"acc_4_74_211","Calle de Alcalá 631","40.44949","-3.60808","2","0"
"acc_4_74_212","Calle de Alcalá 640","40.44909","-3.60814","2","0"
"acc_4_75_213","Calle de Alcalá 557","40.44373","-3.61712","2","0"
"acc_4_75_214","Calle de Alcalá 550","40.44357","-3.617","2","0"
"acc_4_76_215","Calle de Alcalá 506","40.44075","-3.6272","2","0"
"acc_4_76_216","Calle de Alcalá 527","40.44101","-3.62684","2","0"
"acc_4_77_217","Calle de los Hnos. García Noblejas 2","40.43758","-3.63806","2","0"
"acc_4_77_218","Calle de Alcalá 416","40.43784","-3.63846","2","0"
"acc_4_77_219","Calle de Arturo Soria 2","40.43819","-3.63802","2","0"
"acc_4_77_220","Calle de Alcalá 434","40.43833","-3.63604","2","0"
"acc_4_78_1028","Calle de Alcalá 366","40.43529","-3.64348","2","0"
"acc_4_78_221","Calle de Alcalá 373","40.43525","-3.64387","2","0"
"acc_4_78_222","Calle de Alcalá 360","40.4351","-3.64389","2","0"
"acc_4_78_223","Calle de Alcalá 387","40.43608","-3.64215","2","0"
"acc_4_78_224","Calle de Alcalá 380","40.43607","-3.64181","2","0"
"acc_4_78_225","Calle de Alcalá 378","40.43593","-3.64211","2","0"
"acc_4_79_226","Calle de Alcalá 306","40.4329","-3.64916","2","0"
"acc_4_79_227","Calle de Alcalá 333","40.43307","-3.64911","2","0"
"acc_4_79_228","Calle de Alcalá 328","40.43358","-3.64696","2","0"
"acc_4_79_229","Calle de la Virgen del Sagrario 3","40.43368","-3.64754","2","0"
"acc_4_7_20","Calle de Ríos Rosas 24","40.44189","-3.70113","2","0"
"acc_4_7_21","Calle de Ríos Rosas 19","40.44203","-3.7011","2","0"
"acc_4_7_22","Calle de Santa Engracia 120 A","40.44052","-3.70127","2","0"
"acc_4_80_230","Calle de Alcalá 246","40.43201","-3.6556","2","0"
"acc_4_80_231","Calle del Alcalde López Casero 2","40.43244","-3.65538","2","0"
"acc_4_80_232","Calle de Alcalá 234","40.43176","-3.65739","2","0"
"acc_4_80_233","Calle de Alcalá 261 B","40.4319","-3.65744","2","0"
"acc_4_83_239","Calle de Velazquez 92","40.43281","-3.68313","2","0"
"acc_4_83_240","Calle de Nuñez de Balboa 85","40.43277","-3.6823","2","0"
"acc_4_83_242","Plaza del Marqués de Salamanca 10","40.42974","-3.67935","2","0"
"acc_4_84_243","Gta de Rubén Darío 4","40.43276","-3.69097","2","0"
"acc_4_84_244","Gta de Rubén Darío 3","40.43318","-3.691","2","0"
"acc_4_84_245","Paseo de la Castellana 35","40.4333","-3.68873","2","0"
"acc_4_86_246","Plaza de Chueca 4","40.42263","-3.69767","2","0"
"acc_4_8_23","Paseo del General Martínez Campos 1","40.43506","-3.6982","2","0"
"acc_4_8_24","Calle de Santa Engracia 58","40.43475","-3.69853","2","0"
"acc_4_8_25","Calle de Santa Engracia 61","40.43389","-3.6984","2","0"
"acc_4_8_26","Calle de Eloy Gonzalo 38","40.43472","-3.69924","2","0"
"acc_4_8_27","Calle de Eloy Gonzalo 35","40.4349","-3.69932","2","0"
"acc_4_8_774","Gta del Pintor Sorolla 5","40.43507","-3.69846","2","0"
"acc_4_8_775","Gta del Pintor Sorolla 1","40.43479","-3.69896","2","0"
"acc_4_90_247","Calle de Toledo 56","40.41108","-3.70868","2","0"
"acc_4_90_248","Calle de toledo 65","40.41113","-3.70813","2","0"
"acc_4_90_249","Calle de Toledo 52 A","40.41166","-3.70821","2","0"
"acc_4_91_250","Gta de Puerta de Toledo 1","40.40681","-3.71087","2","0"
"acc_4_92_251","Paseo de la Esperanza 2 A","40.40376","-3.70656","2","0"
"acc_4_93_252","Paseo de las Acacias 58","40.40157","-3.71285","2","0"
"acc_4_93_253","Paseo de las Acacias 61 B","40.40143","-3.71269","2","0"
"acc_4_93_255","Plaza de Ortega y Munilla SN","40.40258","-3.71136","2","0"
"acc_4_93_256","Plaza de Ortega y Munilla SN","40.40254","-3.71138","2","0"
"acc_4_94_257","Gta del Marqués de Vadillo 5","40.3973","-3.71607","2","0"
"acc_4_94_258","Gta del Marqués de Vadillo 6","40.39766","-3.71638","2","0"
"acc_4_95_259","Calle del General Ricardos 104","40.39265","-3.72533","2","0"
"acc_4_95_260","Calle del General Ricardos 85","40.39365","-3.7231","2","0"
"acc_4_95_261","Calle del Camino Viejo de Leganés 1","40.3933","-3.72363","2","0"
"acc_4_95_262","Calle del General Ricardos 80","40.39353","-3.7237","2","0"
"acc_4_96_263","Gta del Valle de Oro 13","40.38844","-3.73127","2","0"
"acc_4_96_264","Calle del General Ricardos 164","40.38865","-3.73171","2","0"
"acc_4_96_265","Calle del General Ricardos 148 A","40.38987","-3.72985","2","0"
"acc_4_96_266","Calle del General Ricardos 143","40.38975","-3.72973","2","0"
"acc_4_97_267","Calle de la Oca 69","40.38869","-3.73993","2","0"
"acc_4_97_268","Calle de la Oca 43","40.38929","-3.73754","2","0"
"acc_4_98_269","Gta del Ejército SN","40.3879","-3.74485","2","0"
"acc_4_99_270","Calle de Ocaña 70","40.38476","-3.75058","2","0"
"acc_4_9_28","Gta de Bilbao 5","40.42926","-3.70193","2","0"
"acc_4_9_29","Gta de Bilbao 2","40.4291","-3.70164","2","0"
"acc_4_9_30","Gta de Bilbao 7","40.42876","-3.70206","2","0"
"acc_4_9_31","Calle de Luchana 22","40.43029","-3.70023","2","0"
"acc_4_9_32","Calle de Luchana 21","40.4305","-3.7003","2","0"
"acc_4_9_33","Calle de Luchana 23","40.43089","-3.69983","2","0"
"est_4_10","","40.42619","-3.7011","1","0"
"est_4_101","","40.39057","-3.76535","1","2"
"est_4_102","","40.39481","-3.76813","1","0"
"est_4_103","","40.40324","-3.76101","1","2"
"est_4_104","","40.39923","-3.74429","1","0"
"est_4_105","","40.3927","-3.74099","1","0"
"est_4_107","","40.3869","-3.72313","1","0"
"est_4_109","","40.3871","-3.7069","1","0"
"est_4_11","","40.42001","-3.7018","1","0"
"est_4_113","","40.40697","-3.67041","1","2"
"est_4_114","","40.41507","-3.66951","1","0"
"est_4_115","","40.42289","-3.6686","1","0"
"est_4_119","","40.44379","-3.68406","1","0"
"est_4_122","","40.44637","-3.71229","1","2"
"est_4_123","","40.44644","-3.71943","1","0"
"est_4_124","","40.44356","-3.72678","1","2"
"est_4_128","","40.4139","-3.72724","1","0"
"est_4_129","","40.40993","-3.73894","1","0"
"est_4_13","","40.41235","-3.70466","1","0"
"est_4_130","","40.4051","-3.74534","1","2"
"est_4_132","","40.43299","-3.60788","1","0"
"est_4_133","","40.42799","-3.61547","1","0"
"est_4_134","","40.42799","-3.62572","1","0"
"est_4_135","","40.42842","-3.6333","1","0"
"est_4_136","","40.43021","-3.64106","1","0"
"est_4_138","","40.4391","-3.652","1","0"
"est_4_139","","40.43945","-3.66297","1","0"
"est_4_14","","40.41246","-3.69937","1","0"
"est_4_140","","40.43934","-3.67215","1","0"
"est_4_142","","40.43825","-3.69148","1","2"
"est_4_143","","40.43838","-3.69925","1","2"
"est_4_145","","40.43907","-3.71373","1","2"
"est_4_147","","40.45648","-3.71239","1","2"
"est_4_148","","40.46482","-3.71597","1","2"
"est_4_149","","40.47022","-3.71769","1","2"
"est_4_15","","40.40885","-3.69249","1","0"
"est_4_150","","40.47592","-3.71582","1","0"
"est_4_151","","40.4801","-3.7184","1","2"
"est_4_152","","40.48502","-3.72305","1","2"
"est_4_154","","40.49511","-3.72589","1","2"
"est_4_156","","40.45634","-3.67682","1","2"
"est_4_158","","40.46389","-3.6162","1","2"
"est_4_160","","40.47577","-3.58253","1","2"
"est_4_161","","40.48466","-3.70751","1","0"
"est_4_162","","40.47689","-3.70316","1","0"
"est_4_163","","40.46944","-3.69588","1","0"
"est_4_165","","40.46763","-3.67917","1","0"
"est_4_166","","40.463","-3.67579","1","0"
"est_4_168","","40.45145","-3.67738","1","0"
"est_4_169","","40.44427","-3.67821","1","0"
"est_4_17","","40.40445","-3.68098","1","0"
"est_4_173","","40.41839","-3.67858","1","0"
"est_4_175","","40.41147","-3.66179","1","0"
"est_4_176","","40.41024","-3.65273","1","0"
"est_4_177","","40.40522","-3.64181","1","0"
"est_4_178","","40.40051","-3.63512","1","0"
"est_4_179","","40.40005","-3.62156","1","2"
"est_4_18","","40.40126","-3.67514","1","0"
"est_4_180","","40.40422","-3.60886","1","2"
"est_4_181","","40.40381","-3.60239","1","2"
"est_4_182","","40.40132","-3.59598","1","2"
"est_4_183","","40.36677","-3.54728","1","2"
"est_4_184","","40.32837","-3.5206","1","2"
"est_4_185","","40.31902","-3.47745","1","2"
"est_4_186","","40.30367","-3.44752","1","2"
"est_4_187","","40.49509","-3.69283","1","0"
"est_4_188","","40.48041","-3.68585","1","0"
"est_4_19","","40.39819","-3.66906","1","0"
"est_4_191","","40.45842","-3.68985","1","0"
"est_4_192","","40.45159","-3.69038","1","0"
"est_4_199","","40.41641","-3.73563","1","2"
"est_4_2","","40.46442","-3.69506","1","0"
"est_4_20","","40.39554","-3.66414","1","0"
"est_4_200","","40.40786","-3.75311","1","2"
"est_4_202","","40.39698","-3.77462","1","2"
"est_4_203","","40.37771","-3.79152","1","2"
"est_4_204","","40.34985","-3.8072","1","2"
"est_4_205","","40.34524","-3.81211","1","2"
"est_4_207","","40.38083","-3.7279","1","2"
"est_4_208","","40.37587","-3.73417","1","2"
"est_4_21","","40.39266","-3.65868","1","0"
"est_4_210","","40.34969","-3.8212","1","2"
"est_4_211","","40.35008","-3.83178","1","2"
"est_4_212","","40.34589","-3.84934","1","2"
"est_4_213","","40.33512","-3.87218","1","2"
"est_4_214","","40.3285","-3.86354","1","2"
"est_4_215","","40.32168","-3.86489","1","2"
"est_4_216","","40.31652","-3.87471","1","2"
"est_4_217","","40.30903","-3.86402","1","2"
"est_4_218","","40.29681","-3.83768","1","2"
"est_4_219","","40.28576","-3.81642","1","2"
"est_4_22","","40.39156","-3.65391","1","0"
"est_4_220","","40.28518","-3.80632","1","2"
"est_4_221","","40.28268","-3.79891","1","2"
"est_4_222","","40.28684","-3.78697","1","2"
"est_4_223","","40.28874","-3.75682","1","2"
"est_4_224","","40.29324","-3.74576","1","2"
"est_4_225","","40.30081","-3.73664","1","2"
"est_4_226","","40.30993","-3.73403","1","2"
"est_4_227","","40.3118","-3.72224","1","2"
"est_4_228","","40.31862","-3.70985","1","2"
"est_4_229","","40.32423","-3.7182","1","2"
